pair_id,left_query_id,right_query_id,left_query,right_query,left_service_id,right_service_id,left_intent,right_intent,overlap,shared_urls,decision,owner_action,validation_status,review_status,reviewer,rationale
PAIR-D9A358CB238B,Q000004,Q000019,благоустройство дачного участка под ключ,ландшафтное проектирование участка,S1,S1,transactional,commercial_research,2,https://uslugi.yandex.ru/16-yaroslavl/category/|https://yaroslavl.mslandshaft.ru/,manual_review,hold_current_url,serp_pair_pending_review,pending,,same-service SERP pair meets the explicit manual-review threshold; the existing owner is held and no split or new URL is approved
PAIR-FC38935458C1,Q000004,Q000024,благоустройство дачного участка под ключ,ландшафтный дизайн участка,S1,S1,transactional,commercial_research,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://yaroslavl.mslandshaft.ru/,manual_review,hold_current_url,serp_pair_pending_review,pending,,same-service SERP pair meets the explicit manual-review threshold; the existing owner is held and no split or new URL is approved
PAIR-AECC2DACF327,Q000004,Q000027,благоустройство дачного участка под ключ,прейскурант цен на благоустройство придомовой территории в ярославской области,S1,S1,transactional,commercial_research,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,manual_review,hold_current_url,serp_pair_pending_review,pending,,same-service SERP pair meets the explicit manual-review threshold; the existing owner is held and no split or new URL is approved
PAIR-1BB123E9828A,Q000004,Q000028,благоустройство дачного участка под ключ,проект благоустройства участка,S1,S1,transactional,commercial_research,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://yaroslavl.blago-s.ru/,manual_review,hold_current_url,serp_pair_pending_review,pending,,same-service SERP pair meets the explicit manual-review threshold; the existing owner is held and no split or new URL is approved
PAIR-F00A384558CE,Q000004,Q000030,благоустройство дачного участка под ключ,сайты благоустройства участков,S1,S1,transactional,commercial_research,4,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://exp76.ru/|https://uslugi.yandex.ru/16-yaroslavl/category/|https://yaroslavl.blago-s.ru/,manual_review,hold_current_url,serp_pair_pending_review,pending,,same-service SERP pair meets the explicit manual-review threshold; the existing owner is held and no split or new URL is approved
PAIR-A90E2AE44885,Q000004,Q000032,благоустройство дачного участка под ключ,стоимость работ по благоустройству территории ярославль,S1,S1,transactional,transactional,3,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://avito.ru/yaroslavl/predlozheniya_uslug/sad_blagoustroystvo-ASgBAgICAUSYC8KfAQ/|https://uslugi.yandex.ru/16-yaroslavl/category/,manual_review,hold_current_url,serp_pair_pending_review,pending,,same-service SERP pair meets the explicit manual-review threshold; the existing owner is held and no split or new URL is approved
PAIR-B873CE9E47F0,Q000004,Q000033,благоустройство дачного участка под ключ,стоимость реализации проекта обустройства частного участка в ярославской области компании,S1,S1,transactional,transactional,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,manual_review,hold_current_url,serp_pair_pending_review,pending,,same-service SERP pair meets the explicit manual-review threshold; the existing owner is held and no split or new URL is approved
PAIR-F6F188D24888,Q000004,Q000035,благоустройство дачного участка под ключ,цены на работу по благоустройству,S1,S1,transactional,transactional,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,manual_review,hold_current_url,serp_pair_pending_review,pending,,same-service SERP pair meets the explicit manual-review threshold; the existing owner is held and no split or new URL is approved
PAIR-42E387D2E1B5,Q000004,Q000040,благоустройство дачного участка под ключ,газон под ключ,S1,S2,transactional,transactional,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://avito.ru/yaroslavl/predlozheniya_uslug/sad_blagoustroystvo-ASgBAgICAUSYC8KfAQ/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-271822D0FB4C,Q000004,Q000042,благоустройство дачного участка под ключ,газон под ключ полесье ярославль,S1,S2,transactional,transactional,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://avito.ru/yaroslavl/predlozheniya_uslug/sad_blagoustroystvo-ASgBAgICAUSYC8KfAQ/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-44829E59C81D,Q000004,Q000043,благоустройство дачного участка под ключ,газон под ключ цена,S1,S2,transactional,transactional,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://avito.ru/yaroslavl/predlozheniya_uslug/sad_blagoustroystvo-ASgBAgICAUSYC8KfAQ/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-630B19C7ABEE,Q000004,Q000046,благоустройство дачного участка под ключ,полив газонов ярославль,S1,S2,transactional,commercial_research,3,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://avito.ru/yaroslavl/predlozheniya_uslug/sad_blagoustroystvo-ASgBAgICAUSYC8KfAQ/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-8C754403FC12,Q000004,Q000048,благоустройство дачного участка под ключ,посевной газон под ключ г ярославль ул магистральная 7 7,S1,S2,transactional,transactional,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://avito.ru/yaroslavl/predlozheniya_uslug/sad_blagoustroystvo-ASgBAgICAUSYC8KfAQ/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-2C4B99ED55E6,Q000004,Q000057,благоустройство дачного участка под ключ,устройство газона,S1,S2,transactional,transactional,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-E2941CA0CD8A,Q000004,Q000060,благоустройство дачного участка под ключ,заказать посадку дерева,S1,S3,transactional,transactional,3,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://avito.ru/yaroslavl/predlozheniya_uslug/sad_blagoustroystvo-ASgBAgICAUSYC8KfAQ/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-8190D709308D,Q000004,Q000062,благоустройство дачного участка под ключ,озеленение участка под ключ и благоустройство ярославль,S1,S3,transactional,transactional,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://yaroslavl.blago-s.ru/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-90FDEEE10816,Q000004,Q000067,благоустройство дачного участка под ключ,стоимость посадки деревьев,S1,S3,transactional,transactional,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-12833B5821E9,Q000004,Q000068,благоустройство дачного участка под ключ,услуги по выбору и посадке фруктовых деревьев в ярославле,S1,S3,transactional,transactional,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-5B22C9A7CB17,Q000004,Q000069,благоустройство дачного участка под ключ,заказать обрезку деревьев,S1,S4,transactional,transactional,3,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://avito.ru/yaroslavl/predlozheniya_uslug/sad_blagoustroystvo-ASgBAgICAUSYC8KfAQ/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-13BE5B378E0F,Q000004,Q000079,благоустройство дачного участка под ключ,уход за садом цена,S1,S4,transactional,transactional,3,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://avito.ru/yaroslavl/predlozheniya_uslug/sad_blagoustroystvo-ASgBAgICAUSYC8KfAQ/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-41E80BCCF49D,Q000004,Q000081,благоустройство дачного участка под ключ,выравнивание участка,S1,S5,transactional,commercial_research,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-FCABB22F6590,Q000004,Q000082,благоустройство дачного участка под ключ,выравнивание участка цена,S1,S5,transactional,transactional,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-56F6A5E19651,Q000004,Q000083,благоустройство дачного участка под ключ,выравнивание участка ярославль,S1,S5,transactional,commercial_research,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-6A72512A63EA,Q000004,Q000088,благоустройство дачного участка под ключ,заказать выравнивание участка,S1,S5,transactional,transactional,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-796C8B755EEB,Q000004,Q000089,благоустройство дачного участка под ключ,заказать планировку участка,S1,S5,transactional,transactional,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-8DEBF0BA4383,Q000004,Q000093,благоустройство дачного участка под ключ,планировка территории цена,S1,S5,transactional,transactional,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-C6BF8C8DBCCE,Q000004,Q000097,благоустройство дачного участка под ключ,планировка участка цена,S1,S5,transactional,transactional,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-3F3EBC509E5B,Q000004,Q000098,благоустройство дачного участка под ключ,планировка участка ярославль,S1,S5,transactional,commercial_research,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-F9EE0C610548,Q000004,Q000116,благоустройство дачного участка под ключ,въезд на участок цена,S1,S8,transactional,transactional,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-FF4936B0D151,Q000004,Q000119,благоустройство дачного участка под ключ,въезд через канаву под ключ,S1,S8,transactional,transactional,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-E851F76D775C,Q000004,Q000120,благоустройство дачного участка под ключ,въезд через канаву цена,S1,S8,transactional,transactional,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-1FD54DFA816B,Q000004,Q000122,благоустройство дачного участка под ключ,заезд на участок под ключ,S1,S8,transactional,transactional,3,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://avito.ru/yaroslavl/predlozheniya_uslug/sad_blagoustroystvo-ASgBAgICAUSYC8KfAQ/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-D17AB68D30B9,Q000004,Q000124,благоустройство дачного участка под ключ,заезд на участок цена,S1,S8,transactional,transactional,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-557DFA331EC3,Q000004,Q000125,благоустройство дачного участка под ключ,заезд на участок через канаву в тутаеве,S1,S8,transactional,commercial_research,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-70DA49B653AC,Q000004,Q000126,благоустройство дачного участка под ключ,заезд на участок через канаву под ключ,S1,S8,transactional,transactional,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-6D653CADF242,Q000004,Q000128,благоустройство дачного участка под ключ,заезд на участок через канаву под ключ тутаев,S1,S8,transactional,transactional,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-7D6F646149CD,Q000004,Q000129,благоустройство дачного участка под ключ,заезд на участок через канаву под ключ ярославль,S1,S8,transactional,transactional,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-27D34413A29F,Q000004,Q000131,благоустройство дачного участка под ключ,заезд на участок через канаву цена,S1,S8,transactional,transactional,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-CE49FEC05D89,Q000004,Q000133,благоустройство дачного участка под ключ,заезд через канаву на участок,S1,S8,transactional,commercial_research,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-1209AB005D81,Q000004,Q000135,благоустройство дачного участка под ключ,заказать въезд на участок,S1,S8,transactional,transactional,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-3A4C78B4DD74,Q000004,Q000141,благоустройство дачного участка под ключ,ярославская область сделать въезд в канаву,S1,S8,transactional,commercial_research,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-8348965A5EB5,Q000005,Q000009,благоустройство участка,благоучтройство дачного участка в ярославской области,S1,S1,commercial_research,commercial_research,3,https://atlant76.com/landshaftnye-raboty/|https://uslugi.yandex.ru/16-yaroslavl/category/|https://yaroslavl.blago-s.ru/,manual_review,hold_current_url,serp_pair_pending_review,pending,,same-service SERP pair meets the explicit manual-review threshold; the existing owner is held and no split or new URL is approved
PAIR-E541C5AF631A,Q000005,Q000010,благоустройство участка,дизайн проект участка,S1,S1,commercial_research,commercial_research,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,manual_review,hold_current_url,serp_pair_pending_review,pending,,same-service SERP pair meets the explicit manual-review threshold; the existing owner is held and no split or new URL is approved
PAIR-0BFC66C22F70,Q000005,Q000011,благоустройство участка,заказать дизайн проект участка,S1,S1,commercial_research,transactional,3,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://om-garden.ru/|https://uslugi.yandex.ru/16-yaroslavl/category/,manual_review,hold_current_url,serp_pair_pending_review,pending,,same-service SERP pair meets the explicit manual-review threshold; the existing owner is held and no split or new URL is approved
PAIR-B14F6CD90FA6,Q000005,Q000017,благоустройство участка,ландшафтная компания эксперты,S1,S1,commercial_research,commercial_research,2,https://exp76.ru/|https://uslugi.yandex.ru/16-yaroslavl/category/,manual_review,hold_current_url,serp_pair_pending_review,pending,,same-service SERP pair meets the explicit manual-review threshold; the existing owner is held and no split or new URL is approved
PAIR-B31308CEBD30,Q000005,Q000025,благоустройство участка,ландшафтный дизайнер коприно,S1,S1,commercial_research,commercial_research,2,https://exp76.ru/|https://om-garden.ru/,manual_review,hold_current_url,serp_pair_pending_review,pending,,same-service SERP pair meets the explicit manual-review threshold; the existing owner is held and no split or new URL is approved
PAIR-A4C9044CB53A,Q000005,Q000027,благоустройство участка,прейскурант цен на благоустройство придомовой территории в ярославской области,S1,S1,commercial_research,commercial_research,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,manual_review,hold_current_url,serp_pair_pending_review,pending,,same-service SERP pair meets the explicit manual-review threshold; the existing owner is held and no split or new URL is approved
PAIR-1FE4FD0F65E3,Q000005,Q000028,благоустройство участка,проект благоустройства участка,S1,S1,commercial_research,commercial_research,3,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://dzen.ru/a/amH4nZcZkS4zKha-/|https://yaroslavl.blago-s.ru/,manual_review,hold_current_url,serp_pair_pending_review,pending,,same-service SERP pair meets the explicit manual-review threshold; the existing owner is held and no split or new URL is approved
PAIR-65FE36ADEFC8,Q000005,Q000032,благоустройство участка,стоимость работ по благоустройству территории ярославль,S1,S1,commercial_research,transactional,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,manual_review,hold_current_url,serp_pair_pending_review,pending,,same-service SERP pair meets the explicit manual-review threshold; the existing owner is held and no split or new URL is approved
PAIR-58AC2FDA8689,Q000005,Q000033,благоустройство участка,стоимость реализации проекта обустройства частного участка в ярославской области компании,S1,S1,commercial_research,transactional,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,manual_review,hold_current_url,serp_pair_pending_review,pending,,same-service SERP pair meets the explicit manual-review threshold; the existing owner is held and no split or new URL is approved
PAIR-415F64C62578,Q000005,Q000035,благоустройство участка,цены на работу по благоустройству,S1,S1,commercial_research,transactional,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,manual_review,hold_current_url,serp_pair_pending_review,pending,,same-service SERP pair meets the explicit manual-review threshold; the existing owner is held and no split or new URL is approved
PAIR-BBE9884847C6,Q000005,Q000046,благоустройство участка,полив газонов ярославль,S1,S2,commercial_research,commercial_research,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
